game_id,points,offense,defense,offense_mean_rank,offense_median_rank,offense_trimmed_rank,defense_mean_rank,defense_median_rank,defense_trimmed_rank,mean_rank_diff,median_rank_diff,trimmed_rank_diff,rf_pred
322,49,SMU,Connecticut,58.7,59,58.42,108.29,109,108.49,-49.59,-50,-50.06999999999999,37.65511145733461
323,43,North Texas,Southern Miss,65.82,64,65.71,78.7,81,78.92,-12.88000000000001,-17,-13.210000000000008,31.268137436658016
324,24,Texas A&M,South Carolina,45.46,45,45.32,38.11,36,37.84,7.350000000000001,9,7.479999999999997,24.57190685890089
325,41,Oklahoma St,Texas Tech,19.39,18.5,19.36,53.54,53,53.32,-34.15,-34.5,-33.96,33.251290084777
326,31,Navy,Tulsa,51.61,52,51.33,104.96,107,105.16,-53.349999999999994,-55,-53.83,33.97910365686005
327,33,Wisconsin,Northwestern,5.56,5,5.46,20.83,20,20.68,-15.27,-15,-15.219999999999999,35.49124186961125
328,45,Wyoming,Texas St,77.85,79,78.03,126.47,127,126.77,-48.620000000000005,-48,-48.739999999999995,34.62792663891779
329,41,Fresno St,Nevada,46.19,43,46.03,104.18,104,104.38,-57.99000000000001,-61,-58.349999999999994,36.97186977476148
330,45,Oregon,California,39.78,39,39.66,65.23,64,65.12,-25.450000000000003,-25,-25.460000000000008,35.05187918630613
331,42,Washington,Oregon St,11.72,11,11.48,115.88,117,116.31,-104.16,-106,-104.83,44.08551141580462
332,34,Stanford,Arizona St,17.31,16,17.12,41.44,40,41.02,-24.13,-24,-23.900000000000002,32.033263131813676
333,27,UCLA,Colorado,50.2,50,50.05,77.62,78,77.67,-27.42,-28,-27.620000000000005,31.809932727780016
334,41,UNLV,San Jose St,102.19,102,102.21,125.87,126,126.27,-23.680000000000007,-24,-24.060000000000002,35.42220504097727
335,35,Army,UTEP,54.96,55,54.6,129.25,130,129.59,-74.28999999999999,-75,-74.99000000000001,45.94562639858388
336,52,Notre Dame,Miami OH,11.16,10,10.99,97.8,98,98.05,-86.64,-88,-87.06,47.744488592668546
337,51,Colorado St,Hawaii,77.44,76,77.48,119.54,120,119.8,-42.10000000000001,-44,-42.31999999999999,42.717016358463724
338,56,New Mexico,Air Force,113.56,114,113.77,91.62,92,91.63,21.939999999999998,22,22.14,25.21306555126281
339,34,San Diego St,N Illinois,34.67,33,34.41,57.87,58,57.68,-23.199999999999996,-25,-23.270000000000003,32.297649186256784
340,40,UCF,Memphis,9.1,8,8.95,21.31,20,21.3,-12.209999999999999,-12,-12.350000000000001,36.60942052444157
341,43,Arkansas St,Ga Southern,77.83,80,78.05,120.79,122,121.06,-42.96000000000001,-42,-43.010000000000005,42.159316872182245
342,39,NC State,Louisville,25.34,24,25.05,27.51,27,27.26,-2.1700000000000017,-3,-2.210000000000001,28.862351419597218
343,70,Memphis,Connecticut,21.31,20,21.3,108.29,109,108.49,-86.98,-89,-87.19,48.32354768561665
344,24,Boise St,BYU,29.91,29.5,29.91,104.12,106,104.47,-74.21000000000001,-76.5,-74.56,37.167288459729754
345,24,Miami FL,Florida St,12.94,12,12.89,40.13,39,39.82,-27.190000000000005,-27,-26.93,32.618042642865994
346,31,Akron,Ball St,83.39,82,83.29,125.54,126,125.8,-42.150000000000006,-44,-42.50999999999999,41.5486566087636
347,23,Virginia Tech,Boston College,19.41,19,19.25,30.96,29,30.52,-11.55,-10,-11.27,29.327457627118644
348,71,W Michigan,Buffalo,78.47,79,78.33,85.25,86,85.32,-6.780000000000001,-7,-6.989999999999995,32.96089503776382
349,14,Marshall,Charlotte,73.74,76,73.68,126.26,127,126.63,-52.52000000000001,-51,-52.94999999999999,34.00347233385847
350,51,UCF,Cincinnati,9.1,8,8.95,101.84,103,101.92,-92.74000000000001,-95,-92.97,48.81173926475131
351,28,Clemson,Wake Forest,2.1,2,2.05,32.82,32,32.49,-30.72,-30,-30.44,32.85094124533999
352,27,Georgia St,Coastal Car,105.35,106,105.64,119.83,121,120,-14.480000000000004,-15,-14.36,31.93585094410404
353,34,Temple,East Carolina,74.57,74,74.6,107.55,108,107.72,-32.980000000000004,-34,-33.120000000000005,33.9180169869285
354,17,LSU,Florida,21.18,21,21.07,69.78,70,69.85,-48.6,-49,-48.779999999999994,30.792827602861713
355,40,Kentucky,Missouri,57.89,58,57.59,48.54,51,48.45,9.350000000000001,7,9.14,31.095206003982234
356,37,Bowling Green,Miami OH,114.81,116,115.04,97.8,98,98.05,17.010000000000005,18,16.99000000000001,22.56257420317209
357,14,Michigan St,Michigan,20.78,18,20.55,23.2,22,22.91,-2.419999999999998,-4,-2.3599999999999994,27.763935236682734
358,48,Navy,Air Force,51.61,52,51.33,91.62,92,91.63,-40.010000000000005,-40,-40.3,39.305449666066906
359,33,Notre Dame,North Carolina,11.16,10,10.99,86.16,91,86.25,-75,-81,-75.26,40.387930200303195
360,26,C Michigan,Ohio,67.65,67,67.57,62.63,63,62.51,5.020000000000003,4,5.059999999999995,29.490496514877023
361,62,Ohio St,Maryland,4.96,5,4.88,75.53,74,75.65,-70.57000000000001,-69,-70.77000000000001,45.86727950012016
362,58,FL Atlantic,Old Dominion,37.09,34,36.72,108.61,108,108.74,-71.52,-74,-72.02,44.44645647577902
363,31,Purdue,Minnesota,44.51,43,44.28,71.37,69,71.23,-26.860000000000007,-26,-26.950000000000003,31.574183331263196
364,48,South Carolina,Arkansas,38.11,36,37.84,83.09,83,83.19,-44.980000000000004,-47,-45.349999999999994,41.43152737032645
365,27,Syracuse,Pittsburgh,73.23,71,73.23,64.3,65,64.18,8.930000000000007,6,9.049999999999997,31.53978857055309
366,20,Toledo,E Michigan,32.47,31,32.14,89.25,90,89.49,-56.78,-59,-57.349999999999994,31.67290837941852
367,28,Virginia,Duke,63.33,62,63.21,53.03,51,52.77,10.299999999999997,11,10.439999999999998,28.13511808184604
368,45,Appalachian St,New Mexico St,71.49,72,71.44,101.82,103,102.09,-30.33,-31,-30.650000000000006,35.051151622381596
369,44,Auburn,Mississippi,8.66,9,8.62,62.27,63,62.11,-53.61,-54,-53.49,38.278034945886034
370,45,Iowa,Illinois,25.89,24,25.45,107.92,108,108.22,-82.03,-84,-82.77,42.824988402659656
371,65,Texas Tech,Kansas,53.54,53,53.32,120.93,121,121.19,-67.39000000000001,-68,-67.87,47.17423693058211
372,37,MTSU,Florida Intl,92.5,94,92.62,77.11,77,77.06,15.39,17,15.560000000000002,22.049198126376524
373,38,Wisconsin,Nebraska,5.56,5,5.46,77.64,76,77.47,-72.08,-71,-72.01,45.49837530463038
374,24,N Illinois,Kent,57.87,58,57.68,121.62,122,121.88,-63.75000000000001,-64,-64.19999999999999,43.83612721290929
375,31,Penn St,Northwestern,7.69,7,7.54,20.83,20,20.68,-13.139999999999997,-13,-13.14,35.0698385518591
376,38,Iowa St,Oklahoma,33.95,34,33.59,4.97,4,4.94,28.980000000000004,30,28.650000000000002,19.797292993630574
377,49,Army,Rice,54.96,55,54.6,125.18,126,125.54,-70.22,-71,-70.94,46.84764277500958
378,35,Houston,SMU,48.13,47,47.77,58.7,59,58.42,-10.57,-12,-10.649999999999999,33.40172376906385
379,31,TCU,West Virginia,15,15,14.98,44.8,44,44.59,-29.799999999999997,-29,-29.610000000000003,31.140990542558487
380,40,Texas,Kansas St,44.1,43,43.94,45.64,46,45.47,-1.5399999999999991,-3,-1.5300000000000011,29.609026644915716
381,27,Alabama,Texas A&M,5.06,5,5.04,45.46,45,45.32,-40.4,-40,-40.28,36.71867966991748
382,45,ULM,Texas St,108.66,109,108.85,126.47,127,126.77,-17.810000000000002,-18,-17.92,32.319123819517316
383,62,Tulane,Tulsa,80.4,79,80.31,104.96,107,105.16,-24.559999999999988,-28,-24.849999999999994,38.84175652851761
384,23,UAB,Louisiana Tech,89.48,91,89.66,88.91,91,88.99,0.5700000000000074,0,0.6700000000000017,20.596398770311815
385,31,Southern Miss,UT San Antonio,78.7,81,78.92,92.49,95,92.72,-13.789999999999992,-14,-13.799999999999997,26.706050105792524
386,45,Georgia,Vanderbilt,2.73,2,2.68,80.34,81,80.48,-77.61,-79,-77.8,46.334403215646276
387,45,Arizona,Colorado,50.7,50,50.5,77.62,78,77.67,-26.92,-28,-27.17,31.993840657817746
388,15,WKU,UTEP,101.64,102,101.86,129.25,130,129.59,-27.61,-28,-27.730000000000004,33.68399913492137
389,23,Stanford,Utah,17.31,16,17.12,49.68,52,49.5,-32.370000000000005,-36,-32.379999999999995,30.700922388894064
390,27,Colorado St,Utah St,77.44,76,77.48,84.57,85,84.71,-7.1299999999999955,-9,-7.22999999999999,30.473244984477752
391,21,ULL,Idaho,115.28,117,115.54,112.71,114,112.86,2.5700000000000074,3,2.680000000000007,24.67956041226872
392,33,Washington St,Oregon,24.7,23,24.64,39.78,39,39.66,-15.080000000000002,-16,-15.019999999999996,28.581303252130084
393,27,Fresno St,San Jose St,46.19,43,46.03,125.87,126,126.27,-79.68,-83,-80.24,45.38525019648939
394,41,San Diego St,UNLV,34.67,33,34.41,102.19,102,102.21,-67.52,-69,-67.8,39.29628858001726
395,38,USC,Oregon St,12.62,12,12.54,115.88,117,116.31,-103.25999999999999,-105,-103.77000000000001,44.08904738582099
396,38,Washington,California,11.72,11,11.48,65.23,64,65.12,-53.510000000000005,-53,-53.64,35.161706715958104
397,35,Nevada,Hawaii,104.18,104,104.38,119.54,120,119.8,-15.36,-16,-15.420000000000002,31.57121576019214
399,19,South Alabama,Troy,114.65,116,114.86,48.22,46,48.03,66.43,70,66.83,17.64664396154194
400,24,ULL,Texas St,115.28,117,115.54,126.47,127,126.77,-11.189999999999998,-10,-11.22999999999999,31.068835593997772
401,27,Syracuse,Clemson,73.23,71,73.23,2.1,2,2.05,71.13000000000001,69,71.18,15.177903612208706
402,37,California,Washington St,65.23,64,65.12,24.7,23,24.64,40.53,41,40.480000000000004,23.427936135388038
403,25,Miami FL,Georgia Tech,12.94,12,12.89,48.67,48,48.54,-35.730000000000004,-36,-35.65,31.845990344031822
404,28,Army,E Michigan,54.96,55,54.6,89.25,90,89.49,-34.29,-35,-34.88999999999999,28.657517640110658
405,48,Ohio,Bowling Green,62.63,63,62.51,114.81,116,115.04,-52.18,-53,-52.53000000000001,39.318810616886076
406,14,N Illinois,Buffalo,57.87,58,57.68,85.25,86,85.32,-27.380000000000003,-28,-27.639999999999993,28.912380712418507
407,30,Toledo,C Michigan,32.47,31,32.14,67.65,67,67.57,-35.18000000000001,-36,-35.42999999999999,29.14984066087064
408,17,Florida St,Duke,40.13,39,39.82,53.03,51,52.77,-12.899999999999999,-12,-12.950000000000003,30.514673426781986
409,23,Florida Intl,Tulane,77.11,77,77.06,80.4,79,80.31,-3.2900000000000063,-2,-3.25,21.95140554837916
410,19,Texas A&M,Florida,45.46,45,45.32,69.78,70,69.85,-24.32,-25,-24.529999999999994,31.428562556283577
411,53,Georgia,Missouri,2.73,2,2.68,48.54,51,48.45,-45.81,-49,-45.77,38.73819341537272
412,27,Michigan,Indiana,23.2,22,22.91,62.31,62,62.21,-39.11,-40,-39.3,30.90803190153228
413,17,Kent,Miami OH,121.62,122,121.88,97.8,98,98.05,23.820000000000007,24,23.83,19.103110148589305
414,45,Boston College,Louisville,30.96,29,30.52,27.51,27,27.26,3.4499999999999993,2,3.259999999999998,28.861678361285044
415,35,Marshall,Old Dominion,73.74,76,73.68,108.61,108,108.74,-34.870000000000005,-32,-35.05999999999999,34.97866948257656
416,37,Northwestern,Maryland,20.83,20,20.68,75.53,74,75.65,-54.7,-54,-54.970000000000006,32.57741973699799
417,20,Virginia,North Carolina,63.33,62,63.21,86.16,91,86.25,-22.83,-29,-23.04,30.674295291787292
418,35,NC State,Pittsburgh,25.34,24,25.05,64.3,65,64.18,-38.959999999999994,-41,-39.13000000000001,30.345948878322748
419,28,Connecticut,Temple,108.29,109,108.49,74.57,74,74.6,33.72000000000001,35,33.89,22.31118826436458
420,15,South Carolina,Tennessee,38.11,36,37.84,89.17,90,89.2,-51.06,-54,-51.36,32.72209455525937
421,63,UCF,East Carolina,9.1,8,8.95,107.55,108,107.72,-98.45,-100,-98.77,49.13875762791425
422,46,West Virginia,Texas Tech,44.8,44,44.59,53.54,53,53.32,-8.740000000000002,-9,-8.729999999999997,34.586496304647376
423,41,Alabama,Arkansas,5.06,5,5.04,83.09,83,83.19,-78.03,-78,-78.14999999999999,46.22417056005678
424,51,Arkansas St,Coastal Car,77.83,80,78.05,119.83,121,120,-42,-41,-41.95,42.72761361931904
425,35,Rutgers,Illinois,92.08,92,92.05,107.92,108,108.22,-15.840000000000003,-16,-16.17,30.831642136697443
426,45,Iowa St,Kansas,33.95,34,33.59,120.93,121,121.19,-86.98,-87,-87.6,46.571980011370776
427,26,TCU,Kansas St,15,15,14.98,45.64,46,45.47,-30.64,-31,-30.49,31.4363008205318
428,27,LSU,Auburn,21.18,21,21.07,8.66,9,8.62,12.52,12,12.450000000000001,23.19508607198748
429,47,Georgia St,ULM,105.35,106,105.64,108.66,109,108.85,-3.3100000000000023,-3,-3.2099999999999937,22.810804174340085
430,30,Memphis,Navy,21.31,20,21.3,51.61,52,51.33,-30.3,-32,-30.029999999999998,31.31036839162577
431,30,Michigan St,Minnesota,20.78,18,20.55,71.37,69,71.23,-50.59,-51,-50.68000000000001,31.73550638902035
432,35,Mississippi St,BYU,26.12,27,26.12,104.12,106,104.47,-78,-79,-78.35,39.18630875773733
433,56,Ohio St,Nebraska,4.96,5,4.88,77.64,76,77.47,-72.68,-71,-72.59,45.970593445527015
434,29,North Texas,UT San Antonio,65.82,64,65.71,92.49,95,92.72,-26.67,-31,-27.010000000000005,31.047536019087822
435,29,Oklahoma,Texas,4.97,4,4.94,44.1,43,43.94,-39.13,-39,-39,35.08471410495873
436,59,Oklahoma St,Baylor,19.39,18.5,19.36,104.83,111,105.15,-85.44,-92.5,-85.79,46.44777853063595
437,57,Mississippi,Vanderbilt,62.27,63,62.11,80.34,81,80.48,-18.07,-18,-18.370000000000005,34.808164577306336
438,24,Southern Miss,UTEP,78.7,81,78.92,129.25,130,129.59,-50.55,-49,-50.67,34.240012855535916
439,45,Tulsa,Houston,104.96,107,105.16,48.13,47,47.77,56.82999999999999,60,57.38999999999999,23.057969691436917
440,25,UAB,MTSU,89.48,91,89.66,92.5,94,92.62,-3.019999999999996,-3,-2.960000000000008,20.49410234171726
441,45,WKU,Charlotte,101.64,102,101.86,126.26,127,126.63,-24.620000000000005,-25,-24.769999999999996,34.67511797908763
442,17,Wisconsin,Purdue,5.56,5,5.46,44.51,43,44.28,-38.949999999999996,-38,-38.82,34.454980270237954
443,34,Air Force,UNLV,91.62,92,91.63,102.19,102,102.21,-10.569999999999993,-10,-10.579999999999998,31.17864930533923
444,44,Colorado St,Nevada,77.44,76,77.48,104.18,104,104.38,-26.74000000000001,-28,-26.89999999999999,37.84079873950931
445,28,Wyoming,Utah St,77.85,79,78.03,84.57,85,84.71,-6.719999999999999,-6,-6.679999999999993,28.939084745762713
446,47,Arizona,UCLA,50.7,50,50.5,50.2,50,50.05,0.5,0,0.45000000000000284,29.51054852320675
447,13,Arizona St,Washington,41.44,40,41.02,11.72,11,11.48,29.72,29,29.540000000000003,17.59068780426913
448,38,Fresno St,New Mexico,46.19,43,46.03,113.56,114,113.77,-67.37,-71,-67.74,41.26032472134528
449,23,Appalachian St,Idaho,71.49,72,71.44,112.71,114,112.86,-41.22,-42,-41.42,41.09496181398378
450,36,Colorado,Oregon St,77.62,78,77.67,115.88,117,116.31,-38.25999999999999,-39,-38.64,39.996992061523194
451,49,Stanford,Oregon,17.31,16,17.12,39.78,39,39.66,-22.470000000000002,-23,-22.539999999999996,33.3328498454941
452,28,USC,Utah,12.62,12,12.54,49.68,52,49.5,-37.06,-40,-36.96,33.04444579006328
453,35,New Mexico St,Ga Southern,101.82,103,102.09,120.79,122,121.06,-18.970000000000013,-19,-18.97,33.02901018607387
454,37,Hawaii,San Jose St,119.54,120,119.8,125.87,126,126.27,-6.329999999999998,-6,-6.469999999999999,26.344661308840415
455,31,Boise St,San Diego St,29.91,29.5,29.91,34.67,33,34.41,-4.760000000000002,-3.5,-4.4999999999999964,30.132014332450538
456,33,South Florida,Cincinnati,35.43,34,35.21,101.84,103,101.92,-66.41,-69,-66.71000000000001,37.75876855740226
457,14,Akron,W Michigan,83.39,82,83.29,78.47,79,78.33,4.920000000000002,3,4.960000000000008,23.850701748877515
458,47,Arkansas St,ULL,77.83,80,78.05,115.28,117,115.54,-37.45,-37,-37.49000000000001,39.881739454325356
459,42,Memphis,Houston,21.31,20,21.3,48.13,47,47.77,-26.820000000000004,-27,-26.470000000000002,33.580083211110775
460,35,WKU,Old Dominion,101.64,102,101.86,108.61,108,108.74,-6.969999999999999,-6,-6.8799999999999955,29.2278211497516
461,38,Marshall,MTSU,73.74,76,73.68,92.5,94,92.62,-18.760000000000005,-18,-18.939999999999998,29.14251641680089
462,45,Air Force,Nevada,91.62,92,91.63,104.18,104,104.38,-12.560000000000002,-12,-12.75,32.12018272679891
463,27,Colorado St,New Mexico,77.44,76,77.48,113.56,114,113.77,-36.120000000000005,-38,-36.28999999999999,34.0304376940403
464,37,Appalachian St,Coastal Car,71.49,72,71.44,119.83,121,120,-48.34,-49,-48.56,35.24451268789397
465,31,Army,Temple,54.96,55,54.6,74.57,74,74.6,-19.609999999999992,-19,-19.999999999999993,32.487826871055006
466,56,C Michigan,Ball St,67.65,67,67.57,125.54,126,125.8,-57.89,-59,-58.230000000000004,42.46606592523114
467,48,N Illinois,Bowling Green,57.87,58,57.68,114.81,116,115.04,-56.940000000000005,-58,-57.36000000000001,37.60725703324808
468,25,Charlotte,UAB,126.26,127,126.63,89.48,91,89.66,36.78,36,36.97,16.880234981997347
469,31,SMU,Cincinnati,58.7,59,58.42,101.84,103,101.92,-43.14,-44,-43.5,40.41812320705054
470,20,Connecticut,Tulsa,108.29,109,108.49,104.96,107,105.16,3.3300000000000125,2,3.3299999999999983,24.703688092729188
471,24,Pittsburgh,Duke,64.3,65,64.18,53.03,51,52.77,11.269999999999996,14,11.410000000000004,28.286405005688284
472,33,East Carolina,BYU,107.55,108,107.72,104.12,106,104.47,3.4299999999999926,2,3.25,24.763187799043063
473,20,W Michigan,E Michigan,78.47,79,78.33,89.25,90,89.49,-10.780000000000001,-11,-11.159999999999997,26.455950868276155
474,69,FL Atlantic,North Texas,37.09,34,36.72,65.82,64,65.71,-28.72999999999999,-30,-28.989999999999995,36.35428288496452
475,31,Louisville,Florida St,27.51,27,27.26,40.13,39,39.82,-12.620000000000001,-12,-12.559999999999999,27.77484523629775
476,34,Troy,Georgia St,48.22,46,48.03,105.35,106,105.64,-57.129999999999995,-60,-57.61,32.19611572730003
477,38,Georgia Tech,Wake Forest,48.67,48,48.54,32.82,32,32.49,15.850000000000001,16,16.049999999999997,24.863147214364776
478,55,Massachusetts,Ga Southern,105.98,108,106.21,120.79,122,121.06,-14.810000000000002,-14,-14.850000000000009,33.2972424457187
479,27,Miami FL,Syracuse,12.94,12,12.89,73.23,71,73.23,-60.290000000000006,-59,-60.34,40.84769038701623
480,24,Miami OH,Buffalo,97.8,98,98.05,85.25,86,85.32,12.549999999999997,12,12.730000000000004,25.20118289353958
481,17,Michigan St,Indiana,20.78,18,20.55,62.31,62,62.21,-41.53,-44,-41.66,31.521910495934456
482,31,UCF,Navy,9.1,8,8.95,51.61,52,51.33,-42.51,-44,-42.379999999999995,36.898083701092915
483,48,Ohio,Kent,62.63,63,62.51,121.62,122,121.88,-58.99,-59,-59.37,45.08204687448349
484,42,Penn St,Michigan,7.69,7,7.54,23.2,22,22.91,-15.509999999999998,-15,-15.370000000000001,35.09161134935088
485,14,Rutgers,Purdue,92.08,92,92.05,44.51,43,44.28,47.57,49,47.769999999999996,19.229978070852766
486,48,Toledo,Akron,32.47,31,32.14,83.39,82,83.29,-50.92,-51,-51.150000000000006,37.48476778554915
487,41,Boston College,Virginia,30.96,29,30.52,63.33,62,63.21,-32.37,-33,-32.69,30.948437115431947
488,59,Virginia Tech,North Carolina,19.41,19,19.25,86.16,91,86.25,-66.75,-72,-67,40.129766753054426
489,45,Alabama,Tennessee,5.06,5,5.04,89.17,90,89.2,-84.11,-85,-84.16,44.53815848380839
490,52,Auburn,Arkansas,8.66,9,8.62,83.09,83,83.19,-74.43,-74,-74.57,45.46425893526618
491,38,West Virginia,Baylor,44.8,44,44.59,104.83,111,105.15,-60.03,-67,-60.56,37.995414833632815
492,42,Oklahoma,Kansas St,4.97,4,4.94,45.64,46,45.47,-40.67,-42,-40.53,37.45186401508241
493,34,Southern Miss,Louisiana Tech,78.7,81,78.92,88.91,91,88.99,-10.209999999999994,-10,-10.069999999999993,28.073676747125372
494,24,Minnesota,Illinois,71.37,69,71.23,107.92,108,108.22,-36.55,-39,-36.989999999999995,33.37545070726371
495,45,Mississippi St,Kentucky,26.12,27,26.12,57.89,58,57.59,-31.77,-31,-31.470000000000002,33.0390331736198
496,68,Missouri,Idaho,48.54,51,48.45,112.71,114,112.86,-64.16999999999999,-63,-64.41,44.19230273752013
497,17,Northwestern,Iowa,20.83,20,20.68,25.89,24,25.45,-5.060000000000002,-4,-4.77,26.131362263551104
498,40,LSU,Mississippi,21.18,21,21.07,62.27,63,62.11,-41.09,-42,-41.04,32.6628245608657
499,33,South Alabama,ULM,114.65,116,114.86,108.66,109,108.85,5.990000000000009,7,6.010000000000005,29.60491312925603
500,43,TCU,Kansas,15,15,14.98,120.93,121,121.19,-105.93,-106,-106.21,45.137946893971915
501,13,Oklahoma St,Texas,19.39,18.5,19.36,44.1,43,43.94,-24.71,-24.5,-24.58,31.701603753334766
502,31,Iowa St,Texas Tech,33.95,34,33.59,53.54,53,53.32,-19.589999999999996,-19,-19.729999999999997,30.457052345753507
503,34,South Florida,Tulane,35.43,34,35.21,80.4,79,80.31,-44.970000000000006,-45,-45.1,42.23777366635831
504,20,UT San Antonio,Rice,92.49,95,92.72,125.18,126,125.54,-32.69000000000001,-31,-32.82000000000001,33.61494167581847
505,38,Wisconsin,Maryland,5.56,5,5.46,75.53,74,75.65,-69.97,-69,-70.19000000000001,45.59194328260805
506,24,Boise St,Wyoming,29.91,29.5,29.91,77.85,79,78.03,-47.94,-49.5,-48.120000000000005,35.61770309523066
507,30,Arizona St,Utah,41.44,40,41.02,49.68,52,49.5,-8.240000000000002,-12,-8.479999999999997,32.41707531749026
508,45,Arizona,California,50.7,50,50.5,65.23,64,65.12,-14.530000000000001,-14,-14.620000000000005,35.46356007745981
509,31,UCLA,Oregon,50.2,50,50.05,39.78,39,39.66,10.420000000000002,11,10.39,26.34376120473288
510,52,Utah St,UNLV,84.57,85,84.71,102.19,102,102.21,-17.620000000000005,-17,-17.5,34.05712254854448
511,28,Washington St,Colorado,24.7,23,24.64,77.62,78,77.67,-52.92,-55,-53.03,32.63631093849632
512,49,Notre Dame,USC,11.16,10,10.99,12.62,12,12.54,-1.459999999999999,-2,-1.549999999999999,28.780269607843138
513,27,Fresno St,San Diego St,46.19,43,46.03,34.67,33,34.41,11.519999999999996,10,11.620000000000005,23.36718204185778
514,58,Toledo,Ball St,32.47,31,32.14,125.54,126,125.8,-93.07000000000001,-95,-93.66,47.6482523651629
515,21,Georgia St,South Alabama,105.35,106,105.64,114.65,116,114.86,-9.300000000000011,-10,-9.219999999999999,30.11912286359239
516,30,N Illinois,E Michigan,57.87,58,57.68,89.25,90,89.49,-31.380000000000003,-32,-31.809999999999995,27.607175656646053
517,15,Stanford,Oregon St,17.31,16,17.12,115.88,117,116.31,-98.57,-101,-99.19,44.33278832470403
518,35,Boston College,Florida St,30.96,29,30.52,40.13,39,39.82,-9.170000000000002,-10,-9.3,28.377474703035634
519,56,Memphis,Tulane,21.31,20,21.3,80.4,79,80.31,-59.09,-59,-59.010000000000005,41.174645446961435
520,38,SMU,Tulsa,58.7,59,58.42,104.96,107,105.16,-46.25999999999999,-48,-46.739999999999995,40.216925615717535
521,21,Akron,Buffalo,83.39,82,83.29,85.25,86,85.32,-1.8599999999999994,-4,-2.029999999999987,20.81668117290435
522,24,Clemson,Georgia Tech,2.1,2,2.05,48.67,48,48.54,-46.57,-46,-46.49,37.81288719771062
523,27,Texas St,Coastal Car,126.47,127,126.77,119.83,121,120,6.640000000000001,6,6.769999999999996,24.87479249138041
524,52,Missouri,Connecticut,48.54,51,48.45,108.29,109,108.49,-59.75000000000001,-58,-60.03999999999999,45.024342061206724
525,42,Georgia,Florida,2.73,2,2.68,69.78,70,69.85,-67.05,-68,-67.16999999999999,44.781087441169184
526,29,Kentucky,Tennessee,57.89,58,57.59,89.17,90,89.2,-31.28,-32,-31.61,27.489633958781912
527,41,Florida Intl,Marshall,77.11,77,77.06,73.74,76,73.68,3.3700000000000045,1,3.3799999999999955,24.99766818969592
528,42,Maryland,Indiana,75.53,74,75.65,62.31,62,62.21,13.219999999999999,12,13.440000000000005,31.672630669269918
529,30,Massachusetts,Appalachian St,105.98,108,106.21,71.49,72,71.44,34.49000000000001,36,34.769999999999996,22.51808895175232
530,35,Michigan,Rutgers,23.2,22,22.91,92.08,92,92.05,-68.88,-70,-69.14,38.062862641047325
531,24,Miami FL,North Carolina,12.94,12,12.89,86.16,91,86.25,-73.22,-79,-73.36,38.11206449941717
532,39,Ohio St,Penn St,4.96,5,4.88,7.69,7,7.54,-2.7300000000000004,-2,-2.66,26.425030513566803
533,31,Pittsburgh,Virginia,64.3,65,64.18,63.33,62,63.21,0.9699999999999989,3,0.970000000000006,25.514055228048402
534,25,Nebraska,Purdue,77.64,76,77.47,44.51,43,44.28,33.13,33,33.19,23.135787034213575
535,34,South Carolina,Vanderbilt,38.11,36,37.84,80.34,81,80.48,-42.230000000000004,-45,-42.64,41.50437649880096
536,24,Virginia Tech,Duke,19.41,19,19.25,53.03,51,52.77,-33.620000000000005,-32,-33.52,31.26241348179356
537,42,Wake Forest,Louisville,32.82,32,32.49,27.51,27,27.26,5.309999999999999,5,5.23,28.368122697067992
538,50,Oklahoma St,West Virginia,19.39,18.5,19.36,44.8,44,44.59,-25.409999999999997,-25.5,-25.230000000000004,34.00157805292547
539,41,BYU,San Jose St,104.12,106,104.47,125.87,126,126.27,-21.75,-20,-21.799999999999997,36.04087683330705
540,38,Texas,Baylor,44.1,43,43.94,104.83,111,105.15,-60.73,-68,-61.21000000000001,37.60001232627654
541,24,Wisconsin,Illinois,5.56,5,5.46,107.92,108,108.22,-102.36,-103,-102.76,46.71880194545343
542,17,Iowa,Minnesota,25.89,24,25.45,71.37,69,71.23,-45.480000000000004,-45,-45.78,32.53926391829618
543,14,Iowa St,TCU,33.95,34,33.59,15,15,14.98,18.950000000000003,19,18.610000000000003,20.509393995210903
544,30,Kansas St,Kansas,45.64,46,45.47,120.93,121,121.19,-75.29,-75,-75.72,44.74271293375394
545,45,North Texas,Old Dominion,65.82,64,65.71,108.61,108,108.74,-42.790000000000006,-44,-43.03,42.48538183527752
546,39,Northwestern,Michigan St,20.83,20,20.68,20.78,18,20.55,0.04999999999999716,2,0.129999999999999,28.379291403460588
547,49,Oklahoma,Texas Tech,4.97,4,4.94,53.54,53,53.32,-48.57,-49,-48.38,38.31709956709957
548,38,Arkansas,Mississippi,83.09,83,83.19,62.27,63,62.11,20.82,20,21.08,27.97282540479478
549,42,Louisiana Tech,Rice,88.91,91,88.99,125.18,126,125.54,-36.27000000000001,-35,-36.55000000000001,36.03914223349655
550,30,UAB,Southern Miss,89.48,91,89.66,78.7,81,78.92,10.780000000000001,10,10.739999999999995,24.848591339567573
551,35,Mississippi St,Texas A&M,26.12,27,26.12,45.46,45,45.32,-19.34,-18,-19.2,29.662571586920375
552,38,Troy,Ga Southern,48.22,46,48.03,120.79,122,121.06,-72.57000000000001,-76,-73.03,42.94204629838892
